,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
2301,Color,Dave Borthwick,31.0,77.0,3.0,593.0,Kylie Minogue,787.0,7382993.0,Adventure|Animation|Comedy|Family|Fantasy,Jimmy Fallon,Doogal ,3851,2185,Jon Stewart,0.0,diamond|lava|magic|mountain|sorcerer,http://www.imdb.com/title/tt0763304/?ref_=fn_tt_tt_1,114.0,English,USA,G,20000000.0,2006.0,690.0,2.8,1.85,346
2332,Color,Matthew Diamond,28.0,88.0,12.0,231.0,Garrett Clayton,979.0,1064277.0,Adventure|Family|Fantasy|Musical,Chazz Palminteri,The Oogieloves in the Big Balloon Adventure ,14015,1978,Toni Braxton,0.0,balloon|birthday|box office flop|critically bashed,http://www.imdb.com/title/tt1520498/?ref_=fn_tt_tt_1,83.0,English,USA,G,20000000.0,2012.0,532.0,6.7,,831
2348,Color,Wayne Thornley,39.0,83.0,0.0,700.0,Phil LaMarr,12000.0,,Adventure|Animation|Comedy|Family,Leonard Nimoy,Zambezia ,5203,15680,Noureen DeWulf,0.0,bird|city name in title|falcon|one word title|place name in title,http://www.imdb.com/title/tt1488181/?ref_=fn_tt_tt_1,11.0,English,South Africa,G,20000000.0,2012.0,857.0,5.8,1.78,1000
2371,Color,Britt Allcroft,47.0,85.0,2.0,402.0,Colm Feore,1000.0,15911333.0,Adventure|Comedy|Drama|Family|Fantasy,Mara Wilson,Thomas and the Magic Railroad ,2855,2429,Peter Fonda,1.0,locomotive|magic|mountain|railroad|steam locomotive,http://www.imdb.com/title/tt0205461/?ref_=fn_tt_tt_1,119.0,English,UK,G,19000000.0,2000.0,539.0,3.6,1.85,663
2382,Color,Emile Ardolino,10.0,92.0,22.0,0.0,Kyra Nichols,2.0,2119994.0,Family|Fantasy|Music,Darci Kistler,The Nutcracker ,1153,2,Margaret Tracey,0.0,christmas|lifting female in air|lifting male in air|lifting someone into the air|little girl,http://www.imdb.com/title/tt0107719/?ref_=fn_tt_tt_1,15.0,English,USA,G,19000000.0,1993.0,0.0,5.7,1.85,238
2512,Color,Gary Halvorson,44.0,73.0,11.0,142.0,Kevin Clash,1000.0,11634458.0,Adventure|Comedy|Family|Fantasy|Musical,Vanessa Williams,The Adventures of Elmo in Grouchland ,2045,2020,Caroll Spinney,0.0,based on tv series|blanket|box office flop|rescue|sesame street,http://www.imdb.com/title/tt0159421/?ref_=fn_tt_tt_1,37.0,English,USA,G,17000000.0,1999.0,436.0,5.8,1.85,339
2590,Color,Lasse Hallström,84.0,93.0,529.0,805.0,Sarah Roemer,1000.0,,Drama|Family,Cary-Hiroyuki Tagawa,Hachi: A Dog's Tale ,155249,4453,Joan Allen,0.0,dog|human animal relationship|japanese|loyalty|waiting,http://www.imdb.com/title/tt1028532/?ref_=fn_tt_tt_1,304.0,English,USA,G,16000000.0,2009.0,884.0,8.1,1.85,115000
2665,Color,Elizabeth Allen Rosenbaum,81.0,103.0,20.0,125.0,Hutch Dano,512.0,26161406.0,Adventure|Comedy|Family|Fantasy,Sierra McCormick,Ramona and Beezus ,13874,1002,Jason Spevack,2.0,aunt|cat|death of pet|girl|no opening credits,http://www.imdb.com/title/tt0493949/?ref_=fn_tt_tt_1,52.0,English,USA,G,15000000.0,2010.0,316.0,6.7,2.35,0
2685,Color,Mike Nawrocki,37.0,85.0,12.0,23.0,Cam Clarke,354.0,12701880.0,Adventure|Animation|Comedy|Family,Yuri Lowenthal,The Pirates Who Don't Do Anything: A VeggieTales Movie ,2037,568,Phil Vischer,0.0,17th century|king|pirate|vegetable|waiter,http://www.imdb.com/title/tt0475998/?ref_=fn_tt_tt_1,22.0,English,USA,G,15000000.0,2008.0,173.0,5.7,1.85,175
2686,Color,Catherine Owens,68.0,85.0,0.0,44.0,The Edge,468.0,10353690.0,Documentary|Music,Bono,U2 3D ,2673,646,Larry Mullen Jr.,0.0,3d in title|digit in title|rock band|rocker|u2,http://www.imdb.com/title/tt0892375/?ref_=fn_tt_tt_1,31.0,English,USA,G,,2007.0,67.0,8.4,1.78,116
2696,Color,Steve Gomer,24.0,76.0,9.0,47.0,Kyla Pratt,595.0,11144518.0,Adventure|Family,Trevor Morgan,Barney's Great Adventure ,2724,1139,Shirley Douglas,0.0,apostrophe in title|critically bashed|hit on the head with a ball|punctuation in title|tyrannosaurus rex,http://www.imdb.com/title/tt0120598/?ref_=fn_tt_tt_1,53.0,English,Canada,G,15000000.0,1998.0,417.0,2.8,1.85,436
2782,Color,Mike Nawrocki,38.0,82.0,12.0,8.0,Mike Nawrocki,23.0,25571351.0,Adventure|Animation|Comedy|Drama|Family|Musical,Phil Vischer,Jonah: A VeggieTales Movie ,3135,49,Shelby Vischer,0.0,anthropomorphism|pirate|pirate ship|tomato|whale,http://www.imdb.com/title/tt0298388/?ref_=fn_tt_tt_1,78.0,English,USA,G,14000000.0,2002.0,12.0,6.6,1.85,184
2834,Color,Jon M. Chu,84.0,115.0,209.0,41.0,Sean Kingston,569.0,73000942.0,Documentary|Music,Usher Raymond,Justin Bieber: Never Say Never ,74351,714,Boys II Men,1.0,boyhood friend|manager|plasma tv|prodigy|star,http://www.imdb.com/title/tt1702443/?ref_=fn_tt_tt_1,233.0,English,USA,G,13000000.0,2011.0,69.0,1.6,1.85,62000
2913,Color,Don Bluth,24.0,69.0,383.0,191.0,Gabriel Damon,912.0,48092846.0,Adventure|Animation|Family,Judith Barsi,The Land Before Time ,61753,1833,Bill Erwin,0.0,brontosaurus|classical music|dinosaur|dinosaur feature|earthquake,http://www.imdb.com/title/tt0095489/?ref_=fn_tt_tt_1,133.0,English,USA,G,12500000.0,1988.0,320.0,7.3,1.33,5000
2943,Color,Brian Henson,75.0,89.0,53.0,84.0,Jerry Nelson,227.0,27281507.0,Comedy|Drama|Family|Fantasy|Musical,Steven Mackintosh,The Muppet Christmas Carol ,33850,534,Steve Whitmire,0.0,christmas|christmas eve|miser|muppet|scrooge,http://www.imdb.com/title/tt0104940/?ref_=fn_tt_tt_1,147.0,English,USA,G,12000000.0,1992.0,94.0,7.7,1.85,0
3028,Color,Kenny Ortega,128.0,112.0,197.0,632.0,Matt Prokop,755.0,90556401.0,Comedy|Drama|Family|Music|Musical|Romance,Lucas Grabeel,High School Musical 3: Senior Year ,43795,3507,Corbin Bleu,1.0,basketball|curtain call|graduation|high school|high school senior,http://www.imdb.com/title/tt0962726/?ref_=fn_tt_tt_1,171.0,English,USA,G,11000000.0,2008.0,734.0,4.5,1.85,0
3079,Color,Stanley Kubrick,285.0,161.0,0.0,73.0,Gary Lockwood,273.0,56715371.0,Adventure|Mystery|Sci-Fi,Keir Dullea,2001: A Space Odyssey ,427357,727,Glenn Beck,0.0,ancient astronaut|famous line|message from outer space|monolith|star child,http://www.imdb.com/title/tt0062622/?ref_=fn_tt_tt_1,1736.0,English,UK,G,12000000.0,1968.0,117.0,8.3,2.2,24000
3101, Black and White,Ken Annakin,53.0,178.0,19.0,196.0,Richard Beymer,726.0,,Action|Drama|History|War,Richard Burton,The Longest Day ,43270,1554,Eddie Albert,3.0,allies|d day|invasion|normandy|world war two,http://www.imdb.com/title/tt0056197/?ref_=fn_tt_tt_1,192.0,English,USA,G,10000000.0,1962.0,249.0,7.8,2.35,0
3107,Color,Carol Reed,56.0,153.0,82.0,139.0,Ron Moody,695.0,16800000.0,Drama|Family|Musical,Oliver Reed,Oliver! ,25303,1593,Jack Wild,1.0,abuse|child|orphan|orphanage|pickpocket,http://www.imdb.com/title/tt0063385/?ref_=fn_tt_tt_1,138.0,English,UK,G,10000000.0,1968.0,275.0,7.5,2.35,0
3109,Color,Chuck Sheetz,44.0,82.0,6.0,345.0,Andrew Lawrence,759.0,36696761.0,Animation|Comedy|Family|Mystery|Sci-Fi,Diedrich Bader,Recess: School's Out ,6808,2197,Dabney Coleman,0.0,friend|principal|summer|summer camp|summer vacation,http://www.imdb.com/title/tt0265632/?ref_=fn_tt_tt_1,38.0,English,USA,G,23000000.0,2001.0,563.0,6.5,1.85,227
3142,Color,Patricia Rozema,73.0,101.0,22.0,558.0,Jane Krakowski,918.0,17655201.0,Drama|Family,Julia Ormond,Kit Kittredge: An American Girl ,4719,3317,Willow Smith,1.0,boarding house|girl|great depression|house|ohio,http://www.imdb.com/title/tt0846308/?ref_=fn_tt_tt_1,24.0,English,USA,G,10000000.0,2008.0,624.0,6.7,1.85,851
3179,Color,David Lynch,143.0,112.0,0.0,201.0,Richard Farnsworth,874.0,6197866.0,Biography|Drama,Sissy Spacek,The Straight Story ,63733,1351,Everett McGill,0.0,cane|iowa|lawn mower|tractor|wisconsin,http://www.imdb.com/title/tt0166896/?ref_=fn_tt_tt_1,414.0,English,France,G,10000000.0,1999.0,262.0,8.0,2.35,0
3280,Color,Norman Jewison,66.0,181.0,278.0,51.0,Paul Michael Glaser,402.0,50000000.0,Drama|Family|Musical|Romance,Topol,Fiddler on the Roof ,29839,934,Rosalind Harris,0.0,immigration|jewish|pogrom|tradition|tradition versus modernity,http://www.imdb.com/title/tt0067093/?ref_=fn_tt_tt_1,150.0,English,USA,G,9000000.0,1971.0,343.0,8.0,2.35,0
3356,Color,James Frawley,63.0,95.0,21.0,842.0,Jim Henson,1000.0,76657000.0,Adventure|Comedy|Family|Musical,Madeline Kahn,The Muppet Movie ,25498,5673,Dom DeLuise,0.0,friend|frog leg|on the road|restaurant|the muppets,http://www.imdb.com/title/tt0079588/?ref_=fn_tt_tt_1,92.0,English,UK,G,,1979.0,985.0,7.7,1.85,0
3359,Color,Robert Wise,119.0,174.0,338.0,195.0,Angela Cartwright,354.0,163214286.0,Biography|Drama|Family|Musical|Romance,Eleanor Parker,The Sound of Music ,148172,1495,Nicholas Hammond,3.0,austria|children|governess|love|orchestral music score,http://www.imdb.com/title/tt0059742/?ref_=fn_tt_tt_1,406.0,English,USA,G,8200000.0,1965.0,209.0,8.0,2.35,15000
3518,Color,Tim Chambers,34.0,99.0,2.0,455.0,Marley Shelton,1000.0,1889522.0,Drama|Sport,Ellen Burstyn,The Mighty Macs ,1119,2589,Jennifer Butler,2.0,basketball|catholic|coach|college|nun,http://www.imdb.com/title/tt1034324/?ref_=fn_tt_tt_1,12.0,English,USA,G,7000000.0,2009.0,690.0,6.5,2.35,797
3563,Color,Robert Wise,57.0,115.0,338.0,45.0,Paula Kelly,116.0,,Sci-Fi|Thriller,David Wayne,The Andromeda Strain ,25857,394,Eric Christmas,0.0,alien|baby|new mexico|satellite|scientist,http://www.imdb.com/title/tt0066769/?ref_=fn_tt_tt_1,171.0,English,USA,G,6500000.0,1971.0,112.0,7.2,2.35,0
3708,Color,Blake Edwards,33.0,113.0,688.0,80.0,Herbert Lom,462.0,,Comedy|Crime|Mystery,Burt Kwouk,The Return of the Pink Panther ,19596,971,Catherine Schell,0.0,clouseau|diamond|panther|pink|pink panther,http://www.imdb.com/title/tt0072081/?ref_=fn_tt_tt_1,73.0,English,UK,G,5000000.0,1975.0,278.0,7.1,2.35,620
3723,Color,Maurice Joyce,28.0,77.0,0.0,73.0,Constance Shulman,2000.0,19421271.0,Animation|Comedy|Family,Frank Welker,Doug's 1st Movie ,2448,2908,Alice Playten,1.0,dance|friend|monster|reference to batman|valentine,http://www.imdb.com/title/tt0187819/?ref_=fn_tt_tt_1,18.0,English,USA,G,5000000.0,1999.0,804.0,5.0,1.33,122
3970,Color,Victor Fleming,157.0,226.0,149.0,248.0,George Reeves,503.0,198655278.0,Drama|History|Romance|War,Hattie McDaniel,Gone with the Wind ,215340,1862,Thomas Mitchell,1.0,battle of the sexes|gallantry|honesty|indifference|scandal,http://www.imdb.com/title/tt0031381/?ref_=fn_tt_tt_1,706.0,English,USA,G,3977000.0,1939.0,384.0,8.2,1.37,16000
4024,Color,Luc Jacquet,169.0,80.0,10.0,34.0,Sofie Gråbøl,11000.0,77413017.0,Documentary,Morgan Freeman,March of the Penguins ,45984,11218,Romane Bohringer,0.0,chick|emperor penguin|journey|ocean|penguin,http://www.imdb.com/title/tt0428803/?ref_=fn_tt_tt_1,331.0,French,France,G,8000000.0,2005.0,108.0,7.6,1.85,0
4062,Color,Ted Post,78.0,95.0,57.0,158.0,Gregory Sierra,220.0,,Action|Adventure|Sci-Fi,Linda Harrison,Beneath the Planet of the Apes ,32378,1186,Victor Buono,0.0,ape|astronaut|mission|planet|rescue,http://www.imdb.com/title/tt0065462/?ref_=fn_tt_tt_1,150.0,English,USA,G,3000000.0,1970.0,162.0,6.1,2.35,0
4064,Color,Kunihiko Yuyama,39.0,93.0,8.0,49.0,Eric Stuart,88.0,,Action|Adventure|Animation|Family|Fantasy|Sci-Fi,Veronica Taylor,Pokémon 3: The Movie ,9066,373,Lisa Ortiz,0.0,ash|father|mother|pokemon|professor,http://www.imdb.com/title/tt0235679/?ref_=fn_tt_tt_1,55.0,Japanese,Japan,G,16000000.0,2000.0,82.0,5.6,1.85,38
4093,Color,Mel Stuart,104.0,89.0,21.0,124.0,Jack Albertson,240.0,,Family|Fantasy|Musical,Peter Ostrum,Willy Wonka & the Chocolate Factory ,128334,1011,Julie Dawn Cole,1.0,candy|chocolate|factory|miniaturization|sudden change in size,http://www.imdb.com/title/tt0067992/?ref_=fn_tt_tt_1,349.0,English,USA,G,3000000.0,1971.0,177.0,7.8,1.33,0
4162,Color,Carroll Ballard,33.0,118.0,19.0,48.0,Kelly Reno,481.0,,Adventure|Family|Sport,Teri Garr,The Black Stallion ,8856,681,Hoyt Axton,0.0,black horse|boy horse relationship|horse|rescued by a horse|training,http://www.imdb.com/title/tt0078872/?ref_=fn_tt_tt_1,90.0,English,USA,G,2700000.0,1979.0,81.0,7.4,1.85,0
4185,Color,Don Taylor,74.0,98.0,11.0,450.0,M. Emmet Walsh,595.0,,Action|Sci-Fi,Roddy McDowall,Escape from the Planet of the Apes ,23546,2373,Sal Mineo,0.0,ape|fear|future|spacecraft|spaceship,http://www.imdb.com/title/tt0067065/?ref_=fn_tt_tt_1,92.0,English,USA,G,2500000.0,1971.0,521.0,6.3,2.35,819
4225,Color,James Algar,99.0,120.0,11.0,,Deems Taylor,16.0,76400000.0,Animation|Family|Fantasy|Music,Leopold Stokowski,Fantasia ,71321,16,,0.0,apprentice|classical music|disney|mouse|orchestra,http://www.imdb.com/title/tt0032455/?ref_=fn_tt_tt_1,230.0,English,USA,G,2280000.0,1940.0,0.0,7.8,1.37,3000
4362,Color,J. Lee Thompson,62.0,96.0,88.0,196.0,Paul Williams,595.0,,Action|Sci-Fi,Roddy McDowall,Battle for the Planet of the Apes ,22764,1432,Claude Akins,4.0,ape|general|gorilla|outer space|planet of the apes,http://www.imdb.com/title/tt0069768/?ref_=fn_tt_tt_1,91.0,English,USA,G,1800000.0,1973.0,356.0,5.5,2.35,511
4427, Black and White,Charles Chaplin,120.0,87.0,0.0,8.0,Stanley Blystone,309.0,163245.0,Comedy|Drama|Family,Paulette Goddard,Modern Times ,143086,352,Fred Malatesta,1.0,actor director writer|invention|machine|music score composed by director|tramp,http://www.imdb.com/title/tt0027977/?ref_=fn_tt_tt_1,211.0,English,USA,G,1500000.0,1936.0,8.0,8.6,1.37,0
4591,Color,Kief Davidson,43.0,93.0,0.0,0.0,Brian Whitaker,20.0,100240.0,Documentary,G.W. Krauss,A Lego Brickumentary ,1220,28,Jason Bateman,0.0,artist|denmark|lego|toy|toy company,http://www.imdb.com/title/tt3214286/?ref_=fn_tt_tt_1,11.0,English,Denmark,G,1000000.0,2014.0,8.0,6.8,,0
4725,Color,Joe Camp,5.0,86.0,24.0,142.0,Peter Breck,407.0,39552600.0,Adventure|Family|Romance,Frances Bavier,Benji ,3411,1090,Edgar Buchanan,0.0,animal abuse|cat|dog|dog movie|tween girl,http://www.imdb.com/title/tt0071206/?ref_=fn_tt_tt_1,36.0,English,USA,G,500000.0,1974.0,189.0,6.1,1.85,816
4787,Color,Joe Kenemore,,52.0,0.0,0.0,Jack Canfield,8.0,,Documentary,Bob Proctor,Rise of the Entrepreneur: The Search for a Better Way ,78,10,Eric Worre,0.0,business|entrepreneur|network marketing,http://www.imdb.com/title/tt4273494/?ref_=fn_tt_tt_1,10.0,English,USA,G,450000.0,2014.0,2.0,8.2,,460
4874,Color,Rachel Goldenberg,5.0,93.0,7.0,73.0,Mark Hengst,349.0,,Drama|Musical,Dustin Fitzsimons,Sunday School Musical ,602,631,Debra Lynn Hull,0.0,church|competition|high school|new school|pastor,http://www.imdb.com/title/tt1270792/?ref_=fn_tt_tt_1,18.0,English,USA,G,,2008.0,168.0,2.5,1.85,777
